Student_ID,Major_Category,Year_of_Study,Pre_Semester_GPA,Weekly_GenAI_Hours,Primary_Use_Case,Prompt_Engineering_Skill,Tool_Diversity,Paid_Subscription,Traditional_Study_Hours,Perceived_AI_Dependency,Institutional_Policy,Anxiety_Level_During_Exams,Post_Semester_GPA,Skill_Retention_Score,Burnout_Risk_Level,Year_of_Study_Encoded,Prompt_Skill_Encoded,Policy_Encoded,Burnout_Encoded,Paid_Sub_Int,Major_Arts,Major_Business,Major_Humanities,Major_Medical,Major_STEM,Use_Copywriting/Drafting,Use_Debugging/Troubleshooting,Use_Direct_Answer_Generation,Use_Ideation,Use_Summarizing_Reading,GPA_Change,AI_to_Study_Ratio,Total_Study_Hours,AI_Dominant,Dep_Anxiety_Interaction,Dep_Skill_Ratio,High_AI_User,GPA_Direction
144899,Medical,Sophomore,3.472,6.01,Direct_Answer_Generation,Intermediate,3,False,8.72,2,Actively_Encouraged,5,3.494,52.88,Low,2,2,3,1,0,0,0,0,1,0,0,0,1,0,0,0.02200000000000024,0.689,14.73,0,10,1.0,0,Stable
144900,Medical,Junior,2.477,5.47,Ideation,Advanced,3,False,17.01,2,Allowed_With_Citation,2,2.632,64.67,Medium,3,3,2,2,0,0,0,0,1,0,0,0,0,1,0,0.15500000000000025,0.322,22.48,0,4,0.666,0,Improved
144901,STEM,Sophomore,2.976,8.22,Debugging/Troubleshooting,Intermediate,1,True,13.99,6,Allowed_With_Citation,5,3.346,71.16,Medium,2,2,2,2,1,0,0,0,0,1,0,1,0,0,0,0.3700000000000001,0.588,22.21,0,30,2.999,0,Improved
144902,Humanities,Sophomore,3.086,14.34,Ideation,Intermediate,3,True,11.83,5,Allowed_With_Citation,6,3.32,75.46,Medium,2,2,2,2,1,0,0,1,0,0,0,0,0,1,0,0.23399999999999999,1.212,26.17,1,30,2.499,1,Improved
144903,STEM,Freshman,3.317,3.87,Debugging/Troubleshooting,Advanced,5,False,26.31,5,Strict_Ban,3,4.0,100.0,Medium,1,3,1,2,0,0,0,0,0,1,0,1,0,0,0,0.6829999999999998,0.147,30.18,0,15,1.666,0,Improved
144904,Humanities,Graduate,2.912,0.72,Ideation,Intermediate,2,False,3.02,1,Allowed_With_Citation,1,3.168,75.09,Medium,5,2,2,2,0,0,0,1,0,0,0,0,0,1,0,0.2560000000000002,0.238,3.74,0,1,0.5,0,Improved
144905,STEM,Junior,2.511,5.21,Ideation,Beginner,3,False,17.54,4,Allowed_With_Citation,1,2.921,53.9,High,3,1,2,3,0,0,0,0,0,1,0,0,0,1,0,0.4099999999999997,0.297,22.75,0,4,3.996,0,Improved
144906,STEM,Freshman,3.513,40.0,Debugging/Troubleshooting,Beginner,2,True,11.36,7,Strict_Ban,8,3.421,75.79,High,1,1,1,3,1,0,0,0,0,1,0,1,0,0,0,-0.09200000000000008,3.521,51.36,1,56,6.993,1,Stable
144907,Humanities,Freshman,1.977,22.09,Direct_Answer_Generation,Beginner,1,True,19.81,3,Allowed_With_Citation,3,1.854,58.25,Medium,1,1,2,2,1,0,0,1,0,0,0,0,1,0,0,-0.123,1.115,41.9,1,9,2.997,1,Declined
144908,Humanities,Junior,3.653,14.69,Ideation,Beginner,2,True,3.41,5,Allowed_With_Citation,7,3.91,93.08,Low,3,1,2,1,1,0,0,1,0,0,0,0,0,1,0,0.2570000000000001,4.307,18.1,1,35,4.995,1,Improved
144909,STEM,Freshman,3.319,0.1,Summarizing_Reading,Intermediate,1,False,17.78,2,Allowed_With_Citation,6,3.664,79.45,Low,1,2,2,1,0,0,0,0,0,1,0,0,0,0,1,0.3450000000000002,0.006,17.880000000000003,0,12,1.0,0,Improved
144910,STEM,Sophomore,2.822,1.84,Debugging/Troubleshooting,Advanced,3,False,13.04,3,Strict_Ban,6,3.333,86.16,Low,2,3,1,1,0,0,0,0,0,1,0,1,0,0,0,0.5110000000000001,0.141,14.879999999999999,0,18,1.0,0,Improved
144911,Business,Graduate,2.3,9.07,Direct_Answer_Generation,Intermediate,4,False,1.0,3,Actively_Encouraged,4,2.48,46.54,Medium,5,2,3,2,0,0,1,0,0,0,0,0,1,0,0,0.18000000000000016,9.061,10.07,1,12,1.499,0,Improved
144912,STEM,Senior,3.097,1.57,Ideation,Advanced,3,False,10.54,4,Allowed_With_Citation,4,3.166,90.85,Medium,4,3,2,2,0,0,0,0,0,1,0,0,0,1,0,0.06899999999999995,0.149,12.11,0,16,1.333,0,Stable
144913,Business,Graduate,2.967,9.2,Summarizing_Reading,Beginner,2,True,14.19,5,Actively_Encouraged,6,3.143,65.18,High,5,1,3,3,1,0,1,0,0,0,0,0,0,0,1,0.1759999999999997,0.648,23.39,0,30,4.995,0,Improved
144914,Humanities,Freshman,3.792,3.13,Copywriting/Drafting,Intermediate,3,False,18.45,2,Actively_Encouraged,2,4.0,90.21,Low,1,2,3,1,0,0,0,1,0,0,1,0,0,0,0,0.20800000000000018,0.17,21.58,0,4,1.0,0,Improved
144915,Arts,Sophomore,3.004,7.22,Copywriting/Drafting,Intermediate,1,False,6.13,4,Actively_Encouraged,1,3.241,74.27,Medium,2,2,3,2,0,1,0,0,0,0,1,0,0,0,0,0.2370000000000001,1.178,13.35,1,4,1.999,0,Improved
144916,STEM,Junior,2.634,31.08,Ideation,Intermediate,4,False,11.21,5,Strict_Ban,4,2.848,77.13,High,3,2,1,3,0,0,0,0,0,1,0,0,0,1,0,0.21399999999999997,2.772,42.29,1,20,2.499,1,Improved
144917,STEM,Senior,3.015,8.96,Debugging/Troubleshooting,Intermediate,1,False,24.51,5,Actively_Encouraged,4,3.407,75.87,Medium,4,2,3,2,0,0,0,0,0,1,0,1,0,0,0,0.3919999999999999,0.366,33.47,0,20,2.499,0,Improved
144918,Business,Sophomore,2.284,5.38,Ideation,Advanced,5,False,10.57,5,Strict_Ban,3,2.49,82.14,Medium,2,3,1,2,0,0,1,0,0,0,0,0,0,1,0,0.2060000000000004,0.509,15.95,0,15,1.666,0,Improved
144919,Medical,Sophomore,3.413,5.24,Ideation,Intermediate,5,False,9.28,4,Actively_Encouraged,5,3.627,85.06,Medium,2,2,3,2,0,0,0,0,1,0,0,0,0,1,0,0.21399999999999997,0.565,14.52,0,20,1.999,0,Improved
144920,STEM,Sophomore,2.007,6.34,Summarizing_Reading,Advanced,3,True,20.94,1,Allowed_With_Citation,2,2.281,80.75,Medium,2,3,2,2,1,0,0,0,0,1,0,0,0,0,1,0.274,0.303,27.28,0,2,0.333,0,Improved
144921,STEM,Senior,3.877,30.77,Ideation,Beginner,2,True,5.13,7,Actively_Encouraged,5,3.878,42.37,Medium,4,1,3,2,1,0,0,0,0,1,0,0,0,1,0,0.001000000000000334,5.997,35.9,1,35,6.993,1,Stable
144922,Medical,Sophomore,2.725,5.67,Debugging/Troubleshooting,Advanced,3,False,13.74,4,Actively_Encouraged,4,3.099,100.0,High,2,3,3,3,0,0,0,0,1,0,0,1,0,0,0,0.3740000000000001,0.413,19.41,0,16,1.333,0,Improved
144923,STEM,Freshman,2.914,18.69,Copywriting/Drafting,Advanced,4,False,11.75,5,Allowed_With_Citation,3,2.986,77.82,Medium,1,3,2,2,0,0,0,0,0,1,1,0,0,0,0,0.07200000000000006,1.591,30.44,1,15,1.666,1,Stable
144924,STEM,Senior,2.871,25.66,Copywriting/Drafting,Beginner,2,True,1.0,6,Actively_Encouraged,7,3.014,58.97,Medium,4,1,3,2,1,0,0,0,0,1,1,0,0,0,0,0.1429999999999998,25.634,26.66,1,42,5.994,1,Improved
144925,Medical,Freshman,3.767,4.5,Summarizing_Reading,Advanced,3,True,16.57,1,Allowed_With_Citation,3,4.0,81.15,Low,1,3,2,1,1,0,0,0,1,0,0,0,0,0,1,0.2330000000000001,0.272,21.07,0,3,0.333,0,Improved
144926,Arts,Junior,2.86,13.31,Direct_Answer_Generation,Beginner,3,False,3.86,4,Strict_Ban,7,2.647,67.44,High,3,1,1,3,0,1,0,0,0,0,0,0,1,0,0,-0.21300000000000008,3.447,17.17,1,28,3.996,1,Declined
144927,Humanities,Freshman,3.081,9.63,Copywriting/Drafting,Beginner,1,True,8.27,5,Actively_Encouraged,4,3.401,69.83,Medium,1,1,3,2,1,0,0,1,0,0,1,0,0,0,0,0.31999999999999984,1.164,17.9,1,20,4.995,0,Improved
144928,Medical,Sophomore,2.658,2.15,Summarizing_Reading,Intermediate,4,False,11.22,1,Strict_Ban,3,2.784,76.38,Medium,2,2,1,2,0,0,0,0,1,0,0,0,0,0,1,0.1259999999999999,0.192,13.370000000000001,0,3,0.5,0,Improved
144929,Business,Junior,3.471,5.14,Ideation,Intermediate,2,True,15.21,1,Allowed_With_Citation,1,3.7,67.19,Medium,3,2,2,2,1,0,1,0,0,0,0,0,0,1,0,0.2290000000000001,0.338,20.35,0,1,0.5,0,Improved
144930,STEM,Graduate,2.593,5.65,Debugging/Troubleshooting,Beginner,1,True,9.32,3,Allowed_With_Citation,5,2.727,74.8,Low,5,1,2,1,1,0,0,0,0,1,0,1,0,0,0,0.1339999999999999,0.606,14.97,0,15,2.997,0,Improved
144931,Business,Freshman,3.198,1.23,Copywriting/Drafting,Beginner,3,True,14.97,1,Allowed_With_Citation,4,3.286,73.22,Low,1,1,2,1,1,0,1,0,0,0,1,0,0,0,0,0.08800000000000008,0.082,16.2,0,4,0.999,0,Stable
144932,Business,Senior,2.278,6.54,Summarizing_Reading,Beginner,3,True,16.12,4,Strict_Ban,1,2.81,86.93,Medium,4,1,1,2,1,0,1,0,0,0,0,0,0,0,1,0.532,0.406,22.66,0,4,3.996,0,Improved
144933,Business,Graduate,2.546,9.07,Ideation,Intermediate,4,False,1.63,2,Allowed_With_Citation,5,2.577,69.46,Medium,5,2,2,2,0,0,1,0,0,0,0,0,0,1,0,0.03100000000000014,5.561,10.7,1,10,1.0,0,Stable
144934,Medical,Sophomore,3.757,2.94,Copywriting/Drafting,Intermediate,3,True,16.15,4,Allowed_With_Citation,6,3.934,68.54,Medium,2,2,2,2,1,0,0,0,1,0,1,0,0,0,0,0.17700000000000005,0.182,19.09,0,24,1.999,0,Improved
144935,STEM,Sophomore,3.531,14.15,Debugging/Troubleshooting,Intermediate,2,False,4.24,6,Actively_Encouraged,9,4.0,68.06,High,2,2,3,3,0,0,0,0,0,1,0,1,0,0,0,0.46899999999999986,3.336,18.39,1,54,2.999,1,Improved
144936,Business,Graduate,3.235,8.55,Debugging/Troubleshooting,Intermediate,3,False,7.77,3,Allowed_With_Citation,2,3.412,80.18,Low,5,2,2,1,0,0,1,0,0,0,0,1,0,0,0,0.17700000000000005,1.1,16.32,1,6,1.499,0,Improved
144937,Humanities,Junior,3.305,2.62,Copywriting/Drafting,Intermediate,4,True,13.99,2,Actively_Encouraged,6,3.767,92.64,High,3,2,3,3,1,0,0,1,0,0,1,0,0,0,0,0.46199999999999974,0.187,16.61,0,12,1.0,0,Improved
144938,STEM,Senior,3.689,0.31,Ideation,Beginner,2,True,11.02,1,Strict_Ban,5,3.924,69.16,Low,4,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0.23499999999999988,0.028,11.33,0,5,0.999,0,Improved
144939,Business,Senior,3.094,4.05,Ideation,Beginner,1,True,10.77,3,Allowed_With_Citation,2,3.214,57.06,Low,4,1,2,1,1,0,1,0,0,0,0,0,0,1,0,0.1200000000000001,0.376,14.82,0,6,2.997,0,Improved
144940,Business,Sophomore,3.424,25.31,Debugging/Troubleshooting,Beginner,3,True,9.76,7,Actively_Encouraged,4,3.522,56.44,High,2,1,3,3,1,0,1,0,0,0,0,1,0,0,0,0.09799999999999986,2.593,35.07,1,28,6.993,1,Stable
144941,Arts,Freshman,2.466,8.0,Copywriting/Drafting,Intermediate,2,False,7.42,4,Allowed_With_Citation,8,2.618,77.47,Medium,1,2,2,2,0,1,0,0,0,0,1,0,0,0,0,0.1519999999999997,1.078,15.42,1,32,1.999,0,Improved
144942,Medical,Senior,2.745,10.46,Summarizing_Reading,Intermediate,1,True,12.25,7,Strict_Ban,7,3.137,71.88,High,4,2,1,3,1,0,0,0,1,0,0,0,0,0,1,0.3919999999999999,0.854,22.71,0,49,3.498,0,Improved
144943,Business,Junior,1.766,1.82,Copywriting/Drafting,Intermediate,2,False,6.96,2,Actively_Encouraged,1,1.917,62.47,High,3,2,3,3,0,0,1,0,0,0,1,0,0,0,0,0.15100000000000002,0.261,8.78,0,2,1.0,0,Improved
144944,Humanities,Junior,2.636,3.18,Debugging/Troubleshooting,Beginner,2,False,8.1,3,Actively_Encouraged,6,2.88,60.23,Low,3,1,3,1,0,0,0,1,0,0,0,1,0,0,0,0.24399999999999977,0.393,11.28,0,18,2.997,0,Improved
144945,Business,Junior,3.49,5.19,Summarizing_Reading,Beginner,3,True,13.19,1,Allowed_With_Citation,3,3.682,73.9,Low,3,1,2,1,1,0,1,0,0,0,0,0,0,0,1,0.19199999999999973,0.393,18.38,0,3,0.999,0,Improved
144946,Humanities,Freshman,3.527,4.86,Copywriting/Drafting,Intermediate,4,False,4.32,2,Allowed_With_Citation,2,3.466,73.57,Medium,1,2,2,2,0,0,0,1,0,0,1,0,0,0,0,-0.06099999999999994,1.125,9.18,1,4,1.0,0,Stable
144947,STEM,Freshman,3.817,17.29,Debugging/Troubleshooting,Beginner,3,False,10.06,5,Actively_Encouraged,8,4.0,87.55,Medium,1,1,3,2,0,0,0,0,0,1,0,1,0,0,0,0.18299999999999983,1.719,27.35,1,40,4.995,1,Improved
144948,Business,Sophomore,3.778,17.36,Ideation,Beginner,2,True,16.98,5,Allowed_With_Citation,5,4.0,77.06,Medium,2,1,2,2,1,0,1,0,0,0,0,0,0,1,0,0.22199999999999998,1.022,34.34,1,25,4.995,1,Improved
144949,Business,Sophomore,3.878,1.54,Summarizing_Reading,Beginner,3,False,6.48,1,Allowed_With_Citation,8,3.94,69.85,Medium,2,1,2,2,0,0,1,0,0,0,0,0,0,0,1,0.06199999999999983,0.238,8.02,0,8,0.999,0,Stable
144950,Business,Senior,2.59,17.07,Ideation,Advanced,3,False,9.0,7,Allowed_With_Citation,4,2.911,85.97,High,4,3,2,3,0,0,1,0,0,0,0,0,0,1,0,0.3210000000000002,1.896,26.07,1,28,2.333,1,Improved
144951,Medical,Sophomore,3.552,18.13,Copywriting/Drafting,Advanced,4,False,6.59,7,Actively_Encouraged,3,3.726,67.2,High,2,3,3,3,0,0,0,0,1,0,1,0,0,0,0,0.17399999999999993,2.751,24.72,1,21,2.333,1,Improved
144952,STEM,Sophomore,1.696,21.65,Debugging/Troubleshooting,Intermediate,3,True,12.99,4,Strict_Ban,10,2.118,82.36,High,2,2,1,3,1,0,0,0,0,1,0,1,0,0,0,0.42199999999999993,1.667,34.64,1,40,1.999,1,Improved
144953,Humanities,Junior,3.418,3.97,Copywriting/Drafting,Intermediate,5,True,11.31,2,Strict_Ban,6,3.863,67.48,High,3,2,1,3,1,0,0,1,0,0,1,0,0,0,0,0.44499999999999984,0.351,15.280000000000001,0,12,1.0,0,Improved
144954,Business,Junior,2.901,1.82,Ideation,Intermediate,3,True,12.49,3,Actively_Encouraged,3,3.313,67.36,Medium,3,2,3,2,1,0,1,0,0,0,0,0,0,1,0,0.41200000000000037,0.146,14.31,0,9,1.499,0,Improved
144955,Business,Sophomore,3.095,4.46,Ideation,Intermediate,2,False,8.91,2,Strict_Ban,4,3.243,81.3,Medium,2,2,1,2,0,0,1,0,0,0,0,0,0,1,0,0.1479999999999997,0.501,13.370000000000001,0,8,1.0,0,Improved
144956,STEM,Junior,3.561,0.58,Ideation,Beginner,2,True,8.43,2,Allowed_With_Citation,9,3.896,92.71,Low,3,1,2,1,1,0,0,0,0,1,0,0,0,1,0,0.33499999999999996,0.069,9.01,0,18,1.998,0,Improved
144957,Humanities,Junior,2.911,3.32,Copywriting/Drafting,Beginner,1,False,12.66,3,Actively_Encouraged,5,3.328,49.92,High,3,1,3,3,0,0,0,1,0,0,1,0,0,0,0,0.4169999999999998,0.262,15.98,0,15,2.997,0,Improved
144958,STEM,Sophomore,2.295,7.58,Summarizing_Reading,Intermediate,3,False,16.51,5,Allowed_With_Citation,8,2.654,75.68,Low,2,2,2,1,0,0,0,0,0,1,0,0,0,0,1,0.359,0.459,24.090000000000003,0,40,2.499,0,Improved
144959,Arts,Sophomore,3.24,32.14,Direct_Answer_Generation,Intermediate,1,False,1.0,7,Allowed_With_Citation,3,2.644,48.1,High,2,2,2,3,0,1,0,0,0,0,0,0,1,0,0,-0.5960000000000001,32.108,33.14,1,21,3.498,1,Declined
144960,Arts,Graduate,3.895,7.79,Copywriting/Drafting,Advanced,4,False,17.14,5,Actively_Encouraged,5,4.0,100.0,High,5,3,3,3,0,1,0,0,0,0,1,0,0,0,0,0.10499999999999998,0.454,24.93,0,25,1.666,0,Improved
144961,STEM,Senior,3.535,2.07,Debugging/Troubleshooting,Beginner,3,True,14.45,1,Allowed_With_Citation,5,3.788,75.57,Medium,4,1,2,2,1,0,0,0,0,1,0,1,0,0,0,0.25299999999999967,0.143,16.52,0,5,0.999,0,Improved
144962,STEM,Sophomore,3.778,1.68,Debugging/Troubleshooting,Advanced,3,False,5.96,4,Strict_Ban,1,4.0,68.18,Medium,2,3,1,2,0,0,0,0,0,1,0,1,0,0,0,0.22199999999999998,0.282,7.64,0,4,1.333,0,Improved
144963,STEM,Junior,3.195,0.93,Ideation,Beginner,3,False,13.42,4,Actively_Encouraged,3,3.075,70.56,Medium,3,1,3,2,0,0,0,0,0,1,0,0,0,1,0,-0.11999999999999966,0.069,14.35,0,12,3.996,0,Declined
144964,STEM,Senior,3.723,1.38,Debugging/Troubleshooting,Beginner,2,False,9.09,2,Allowed_With_Citation,2,3.962,93.81,Low,4,1,2,1,0,0,0,0,0,1,0,1,0,0,0,0.23900000000000032,0.152,10.469999999999999,0,4,1.998,0,Improved
144965,STEM,Freshman,3.841,1.99,Debugging/Troubleshooting,Advanced,5,False,12.7,1,Allowed_With_Citation,8,4.0,97.43,Medium,1,3,2,2,0,0,0,0,0,1,0,1,0,0,0,0.1589999999999998,0.157,14.69,0,8,0.333,0,Improved
144966,STEM,Graduate,2.782,0.29,Debugging/Troubleshooting,Intermediate,4,False,18.39,4,Strict_Ban,6,3.23,67.95,High,5,2,1,3,0,0,0,0,0,1,0,1,0,0,0,0.44799999999999995,0.016,18.68,0,24,1.999,0,Improved
144967,Humanities,Senior,2.548,22.81,Copywriting/Drafting,Intermediate,4,True,6.9,6,Allowed_With_Citation,4,3.058,72.34,High,4,2,2,3,1,0,0,1,0,0,1,0,0,0,0,0.5099999999999998,3.305,29.71,1,24,2.999,1,Improved
144968,Humanities,Sophomore,3.738,4.21,Copywriting/Drafting,Advanced,4,False,8.18,2,Actively_Encouraged,2,3.765,71.43,Medium,2,3,3,2,0,0,0,1,0,0,1,0,0,0,0,0.027000000000000135,0.515,12.39,0,4,0.666,0,Stable
144969,Business,Graduate,3.518,8.88,Debugging/Troubleshooting,Intermediate,3,False,23.88,4,Actively_Encouraged,5,3.891,92.0,Medium,5,2,3,2,0,0,1,0,0,0,0,1,0,0,0,0.3730000000000002,0.372,32.76,0,20,1.999,0,Improved
144970,Humanities,Freshman,3.488,11.68,Copywriting/Drafting,Intermediate,2,True,19.44,5,Allowed_With_Citation,3,3.95,87.29,Low,1,2,2,1,1,0,0,1,0,0,1,0,0,0,0,0.4620000000000002,0.601,31.12,0,15,2.499,0,Improved
144971,Arts,Senior,3.154,1.21,Copywriting/Drafting,Beginner,2,True,18.46,1,Strict_Ban,2,3.319,50.82,Medium,4,1,1,2,1,1,0,0,0,0,1,0,0,0,0,0.16500000000000004,0.066,19.67,0,2,0.999,0,Improved
144972,Medical,Junior,3.555,1.61,Debugging/Troubleshooting,Intermediate,4,False,14.7,1,Allowed_With_Citation,3,3.639,56.56,Low,3,2,2,1,0,0,0,0,1,0,0,1,0,0,0,0.08399999999999963,0.11,16.31,0,3,0.5,0,Stable
144973,Humanities,Senior,2.466,2.25,Copywriting/Drafting,Beginner,1,False,21.19,3,Allowed_With_Citation,5,2.823,74.01,Medium,4,1,2,2,0,0,0,1,0,0,1,0,0,0,0,0.35699999999999976,0.106,23.44,0,15,2.997,0,Improved
144974,STEM,Junior,2.975,10.95,Debugging/Troubleshooting,Advanced,5,True,19.61,5,Actively_Encouraged,5,3.765,86.42,Medium,3,3,3,2,1,0,0,0,0,1,0,1,0,0,0,0.79,0.558,30.56,0,25,1.666,0,Improved
144975,STEM,Freshman,2.814,8.55,Debugging/Troubleshooting,Beginner,2,False,14.98,2,Allowed_With_Citation,7,3.1,71.67,High,1,1,2,3,0,0,0,0,0,1,0,1,0,0,0,0.28600000000000003,0.571,23.53,0,14,1.998,0,Improved
144976,STEM,Sophomore,3.676,3.2,Debugging/Troubleshooting,Intermediate,3,False,15.25,1,Allowed_With_Citation,4,4.0,56.78,Low,2,2,2,1,0,0,0,0,0,1,0,1,0,0,0,0.32399999999999984,0.21,18.45,0,4,0.5,0,Improved
144977,Humanities,Junior,3.234,1.1,Copywriting/Drafting,Beginner,1,False,5.43,3,Allowed_With_Citation,4,3.225,52.64,Medium,3,1,2,2,0,0,0,1,0,0,1,0,0,0,0,-0.008999999999999897,0.203,6.529999999999999,0,12,2.997,0,Stable
144978,Business,Graduate,2.615,3.64,Ideation,Intermediate,4,True,9.27,2,Allowed_With_Citation,6,2.985,82.06,Low,5,2,2,1,1,0,1,0,0,0,0,0,0,1,0,0.36999999999999966,0.393,12.91,0,12,1.0,0,Improved
144979,Business,Freshman,3.618,11.03,Summarizing_Reading,Intermediate,3,True,9.4,4,Actively_Encouraged,6,3.876,57.43,Medium,1,2,3,2,1,0,1,0,0,0,0,0,0,0,1,0.258,1.173,20.43,1,24,1.999,0,Improved
144980,STEM,Freshman,3.759,0.15,Copywriting/Drafting,Advanced,4,True,12.33,1,Strict_Ban,6,3.897,100.0,Medium,1,3,1,2,1,0,0,0,0,1,1,0,0,0,0,0.1379999999999999,0.012,12.48,0,6,0.333,0,Improved
144981,Arts,Freshman,2.261,2.67,Debugging/Troubleshooting,Advanced,4,False,23.45,2,Allowed_With_Citation,5,2.794,81.72,Low,1,3,2,1,0,1,0,0,0,0,0,1,0,0,0,0.5329999999999999,0.114,26.119999999999997,0,10,0.666,0,Improved
144982,STEM,Junior,3.194,4.26,Summarizing_Reading,Beginner,1,False,1.0,6,Actively_Encouraged,2,3.22,38.66,High,3,1,3,3,0,0,0,0,0,1,0,0,0,0,1,0.026000000000000245,4.256,5.26,1,12,5.994,0,Stable
144983,STEM,Sophomore,3.641,9.42,Copywriting/Drafting,Intermediate,2,True,6.26,2,Allowed_With_Citation,4,3.784,82.26,Low,2,2,2,1,1,0,0,0,0,1,1,0,0,0,0,0.1429999999999998,1.505,15.68,1,8,1.0,0,Improved
144984,Business,Freshman,3.652,4.61,Ideation,Intermediate,4,False,12.26,2,Strict_Ban,3,3.71,87.85,Medium,1,2,1,2,0,0,1,0,0,0,0,0,0,1,0,0.05799999999999983,0.376,16.87,0,6,1.0,0,Stable
144985,STEM,Freshman,2.91,11.16,Debugging/Troubleshooting,Advanced,5,True,3.01,6,Allowed_With_Citation,7,3.209,100.0,High,1,3,2,3,1,0,0,0,0,1,0,1,0,0,0,0.29899999999999993,3.706,14.17,1,42,1.999,0,Improved
144986,Business,Senior,2.75,21.61,Ideation,Advanced,3,True,2.11,4,Actively_Encouraged,4,3.095,90.67,Medium,4,3,3,2,1,0,1,0,0,0,0,0,0,1,0,0.3450000000000002,10.237,23.72,1,16,1.333,1,Improved
144987,Medical,Junior,2.912,2.95,Summarizing_Reading,Beginner,1,False,13.39,1,Actively_Encouraged,1,3.03,84.7,Low,3,1,3,1,0,0,0,0,1,0,0,0,0,0,1,0.11799999999999988,0.22,16.34,0,1,0.999,0,Improved
144988,Arts,Graduate,3.316,27.81,Direct_Answer_Generation,Beginner,3,True,11.77,7,Allowed_With_Citation,2,3.235,54.9,High,5,1,2,3,1,1,0,0,0,0,0,0,1,0,0,-0.08099999999999996,2.363,39.58,1,14,6.993,1,Stable
144989,STEM,Sophomore,3.113,4.68,Debugging/Troubleshooting,Intermediate,4,False,22.77,3,Actively_Encouraged,1,3.451,89.88,Low,2,2,3,1,0,0,0,0,0,1,0,1,0,0,0,0.3380000000000001,0.206,27.45,0,3,1.499,0,Improved
144990,Business,Senior,3.675,5.25,Ideation,Advanced,5,False,2.36,4,Allowed_With_Citation,3,3.945,75.92,Medium,4,3,2,2,0,0,1,0,0,0,0,0,0,1,0,0.27,2.224,7.609999999999999,1,12,1.333,0,Improved
144991,Humanities,Senior,3.183,2.16,Ideation,Advanced,5,False,16.53,2,Allowed_With_Citation,4,3.593,87.67,Medium,4,3,2,2,0,0,0,1,0,0,0,0,0,1,0,0.41000000000000014,0.131,18.69,0,8,0.666,0,Improved
144992,Medical,Graduate,3.261,4.98,Copywriting/Drafting,Beginner,1,True,17.73,2,Allowed_With_Citation,7,3.634,81.26,Medium,5,1,2,2,1,0,0,0,1,0,1,0,0,0,0,0.3729999999999998,0.281,22.71,0,14,1.998,0,Improved
144993,Medical,Graduate,3.413,0.57,Summarizing_Reading,Beginner,1,False,6.82,5,Allowed_With_Citation,6,3.801,75.3,High,5,1,2,3,0,0,0,0,1,0,0,0,0,0,1,0.38800000000000034,0.084,7.390000000000001,0,30,4.995,0,Improved
144994,STEM,Senior,3.628,2.14,Debugging/Troubleshooting,Intermediate,1,False,24.22,4,Actively_Encouraged,6,4.0,67.45,Medium,4,2,3,2,0,0,0,0,0,1,0,1,0,0,0,0.3719999999999999,0.088,26.36,0,24,1.999,0,Improved
144995,Medical,Sophomore,3.773,8.44,Ideation,Advanced,4,False,7.46,1,Allowed_With_Citation,6,3.815,90.52,Medium,2,3,2,2,0,0,0,0,1,0,0,0,0,1,0,0.041999999999999815,1.131,15.899999999999999,1,6,0.333,0,Stable
144996,STEM,Graduate,3.719,0.62,Debugging/Troubleshooting,Intermediate,4,True,4.67,1,Actively_Encouraged,1,3.735,68.95,Medium,5,2,3,2,1,0,0,0,0,1,0,1,0,0,0,0.016000000000000014,0.133,5.29,0,1,0.5,0,Stable
144997,Humanities,Sophomore,3.127,2.28,Copywriting/Drafting,Beginner,3,False,16.15,3,Allowed_With_Citation,2,3.248,60.44,Low,2,1,2,1,0,0,0,1,0,0,1,0,0,0,0,0.12100000000000044,0.141,18.43,0,6,2.997,0,Improved
144998,Humanities,Senior,3.504,1.49,Copywriting/Drafting,Intermediate,1,False,10.13,2,Allowed_With_Citation,3,3.712,79.02,Medium,4,2,2,2,0,0,0,1,0,0,1,0,0,0,0,0.20800000000000018,0.147,11.620000000000001,0,6,1.0,0,Improved
144999,STEM,Freshman,2.537,25.63,Ideation,Intermediate,4,True,8.96,5,Allowed_With_Citation,1,2.265,71.28,Medium,1,2,2,2,1,0,0,0,0,1,0,0,0,1,0,-0.2719999999999998,2.86,34.59,1,5,2.499,1,Declined
145000,Arts,Junior,3.434,3.35,Ideation,Advanced,3,False,7.33,1,Strict_Ban,3,3.264,75.22,Low,3,3,1,1,0,1,0,0,0,0,0,0,0,1,0,-0.17000000000000037,0.457,10.68,0,3,0.333,0,Declined
145001,Humanities,Senior,2.969,0.12,Copywriting/Drafting,Advanced,3,False,13.49,4,Actively_Encouraged,6,3.29,68.98,Low,4,3,3,1,0,0,0,1,0,0,1,0,0,0,0,0.3210000000000002,0.009,13.61,0,24,1.333,0,Improved
145002,Arts,Freshman,3.078,0.17,Direct_Answer_Generation,Beginner,1,False,6.23,1,Allowed_With_Citation,1,3.053,74.7,High,1,1,2,3,0,1,0,0,0,0,0,0,1,0,0,-0.02499999999999991,0.027,6.4,0,1,0.999,0,Stable
